source_category,product_name,code,categories_tags,additives_n,additives,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g
breads,Grilletine Briochée x18,3182180000692,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls']",1,[],['en:e300'],443.0,13.0,8.6,9.4,3.3,14.0,1.2
breads,Biscottes 6 cereales,3564700253434,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:toasts', 'en:multigrain-rusks', 'en:wholemeal-rusks']",1,[],['en:e300'],412.0,7.3,0.9,5.6,6.0,12.0,1.5
breads,Piquitos con salvado,8437006994002,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:breadsticks', 'es:picos-de-pan']",2,[],"['en:e300', 'en:e472e']",378.0,3.4,1.2,2.4,5.7,11.5,2.4
breads,6 Wholemeal Pittas,5054070479155,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:flatbreads', 'en:special-breads', 'en:pitas']",1,[],['en:e282'],241.0,1.2,0.2,2.8,9.7,10.0,0.58
breads,Bagels,4088600287805,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:special-breads', 'en:bagel-breads']",2,[],"['en:e282', 'en:e300']",263.0,1.8,0.3,5.1,3.5,9.2,0.6
breads,Spelt Sourdough Bread,5000169410738,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sourdough']",0,[],[],241.0,1.2,0.2,1.0,4.3,9.4,0.275
breads,Pains grillés  Blé complet,3564700582596,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls']",1,[],['en:e300'],388.0,4.3,0.5,4.4,6.8,11.0,1.6
breads,Biscottes sans sel x 34,3564700009666,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:specific-products', 'en:products-for-specific-diets', 'en:breads', 'en:products-with-reduced-salt', 'en:rusks', 'en:rusks-without-salt']",1,[],['en:e300'],405.0,5.1,0.6,7.3,3.9,11.9,0.0
breads,Pain campagnard avec du sarrasin et de levain,8008698002599,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:specific-products', 'en:products-for-specific-diets', 'en:breads', 'en:products-without-gluten', 'en:gluten-free-breads', 'en:sliced-breads', 'en:gluten-free-sliced-breads', 'en:pains-de-campagne']",1,[],['en:e464'],262.0,3.1,0.5,2.6,6.8,4.1,1.1
breads,Pain de mie 7 céréales et graines,26071510,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads']",2,[],"['en:e282', 'en:e300']",280.0,6.5,0.8,6.7,5.3,8.7,1.0
breads,Fette biscottate Integrali 315 gr,8076809512077,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:rusks', 'en:crispbreads', 'en:wholemeal-rusks']",0,[],[],386.0,7.95,1.14,5.68,12.5,13.6,1.22
breads,Fette biscottate,8002590043148,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:wholemeal-rusks']",0,[],[],387.0,5.9,0.7,5.6,13.0,13.0,1.2
breads,Campagnard Sans gluten et sans lactose,6164010,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:specific-products', 'en:products-for-specific-diets', 'en:breads', 'en:products-without-gluten', 'en:gluten-free-breads']",2,[],"['en:e464', 'en:e471']",240.0,4.3,0.6,10.0,12.0,4.2,0.79
breads,The Great Tiger Bloomer,4088600165455,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:white-breads']",4,[],"['en:e300', 'en:e500', 'en:e503', 'en:e920']",243.0,1.72,0.172,4.83,3.45,8.28,0.983
breads,Battered Chunky Fish Fingers,5060235980510,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sourdough-bread']",0,[],[],234.0,1.7,0.3,1.8,3.2,9.1,2.06
breads,Burger rústico,8480000602510,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:special-breads', 'en:sliced-breads', 'es:burger-rustico-100-integral']",7,[],"['en:e200', 'en:e202', 'en:e282', 'en:e300', 'en:e412', 'en:e471', 'en:e481']",253.0,4.8,1.1,2.0,8.0,11.0,1.08
breads,Pain de mie complet Grandes Tranches,3596710497720,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:frozen-foods', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads', 'en:frozen-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",3,[],"['en:e282', 'en:e300', 'en:e471']",259.0,4.7,0.7,5.8,6.4,9.2,1.1
breads,Rosemary & sea salt Flatbreads,612322000776,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:biscuits-and-crackers', 'en:breads', 'en:crackers-appetizers', 'en:flatbread-crackers', 'en:flatbread-oat']",1,[],['en:e503'],432.0,14.4,5.6,3.2,7.2,8.8,1.8
breads,Pain grillé au blé complet,3560070737079,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts']",1,[],['en:e300'],388.0,4.3,0.5,4.4,6.8,11.0,1.6
breads,"Tartine p,tit dej",3029330069904,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads']",0,[],[],287.0,4.9,0.6,9.8,5.3,9.0,1.1
breads,Biscottes sans sucres ajoutés,3182180002009,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks']",1,[],['en:e300'],400.0,4.5,0.6,2.5,8.7,11.0,1.57
breads,Pain de mie complet sans croûte,4056489257110,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",0,[],[],264.0,4.3,0.9,6.0,6.5,11.0,0.9
breads,Pain de mie complet,3560071232719,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",0,[],[],274.0,5.0,0.4,6.1,4.7,7.9,1.2
breads,Wraps de Blé Nature,8410076474438,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads']",4,[],"['en:e422', 'en:e450', 'en:e471', 'en:e500', 'en:e500ii']",299.0,5.2,1.0,2.0,1.0,9.1,1.0
breads,Sensational Soya & Linseed Bread,5011986004505,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads']",1,[],['en:e300'],241.0,5.1,0.7,4.8,6.6,12.0,1.0
breads,& Mollica Black Olive Grissini,5060198640018,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:breadsticks']",0,[],[],416.0,11.0,1.7,2.1,3.2,9.6,1.6
breads,Malted Bloomer,4056489159780,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads']",7,[],"['en:e282', 'en:e300', 'en:e330', 'en:e500', 'en:e503', 'en:e516', 'en:e920']",258.0,3.5,0.4,3.4,4.6,9.4,0.7375
breads,Tortilla Wraps Vollkorn,4335619022126,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads']",9,[],"['en:e202', 'en:e282', 'en:e296', 'en:e330', 'en:e415', 'en:e422', 'en:e450', 'en:e450i', 'en:e471', 'en:e500', 'en:e500ii']",290.0,4.4,0.9,5.6,2.8,9.4,1.3775
breads,Muffins complets,3564700462874,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:special-breads', 'en:english-muffins']",2,[],"['en:e200', 'en:e282']",209.0,1.5,0.3,6.0,6.8,12.4,0.9
breads,Petits Pains Grillés Au blé complet,3564700121511,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls', 'fr:petits-pains-grilles-au-ble-complet']",1,[],['en:e300'],414.0,6.3,0.6,2.8,6.3,12.0,0.4
breads,Petits pains grillés au blé complet 400g,3256221094428,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls', 'en:wholemeal-breads']",1,[],['en:e300'],408.0,10.0,0.9,4.2,6.9,10.0,1.0
breads,Pan Goccioli,8076809542753,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:sweet-pastries-and-pies', 'en:breads', 'en:viennoiseries', 'en:brioches', 'en:brioche-filled-with-chocolate-drops']",2,[],"['en:e322', 'en:e322i', 'en:e570']",334.0,12.0,3.5,16.0,4.8,8.3,0.85
breads,Panecillo 100% integral,8480000223883,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:special-breads']",2,[],"['en:e300', 'en:e472e']",235.0,1.5,0.4,3.0,7.2,9.2,1.2
breads,Soft White Bread,5010092097944,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads']",3,[],"['en:e282', 'en:e300', 'en:e472e']",234.0,2.2,0.4,3.1,4.7,9.4,0.95
breads,Lime & Coriander Chutney Poppadoms,5000328428581,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:breads', 'en:flatbreads', 'en:special-breads', 'en:papadum']",1,[],['en:e330'],487.0,25.0,2.5,2.6,2.0,6.4,3.0
breads,Milk Roll Sliced White Bread,5010044000312,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads']",2,[],"['en:e282', 'en:e300']",248.0,2.8,1.3,4.0,2.4,9.4,1.0
breads,Pan de molde blanco sin corteza,8480000823229,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads']",5,[],"['en:e200', 'en:e282', 'en:e300', 'en:e471', 'en:e472e']",225.0,2.1,0.5,5.0,3.0,8.0,1.1
breads,Pan de molde integral,8410087414874,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",5,[],"['en:e200', 'en:e282', 'en:e412', 'en:e471', 'en:e481']",248.0,4.14,0.69,4.14,5.86,10.0,1.21
breads,Kelderman Dutch Stone Baked Rye Bread 9 Slices,8710899007104,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads']",2,[],"['en:e200', 'en:e282']",223.0,0.8,0.1,4.6,,7.5,1.1
breads,Super Soft Seeded Wraps,4088600111193,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads']",8,[],"['en:e202', 'en:e282', 'en:e330', 'en:e422', 'en:e450', 'en:e471', 'en:e500', 'en:e920']",284.0,4.84,2.1,3.23,6.29,8.55,0.952
breads,CRUMPET THINS,5010044010175,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:crumpets']",4,[],"['en:e282', 'en:e450', 'en:e500', 'en:e501']",191.0,0.938,0.312,1.88,2.19,6.25,3.67
breads,Sundried Tomato & Oregano Bread with Sourdough,5059697263682,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads']",1,[],['en:e300'],240.0,2.7,0.3,2.2,5.2,7.6,1.0625
breads,100% integral,8424465810356,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:wholemeal-breads', 'es:pan-integral-fino']",0,[],[],223.0,2.5,0.4,0.9,,9.1,1.2
breads,Natural 100%,8412600038635,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",0,[],[],250.0,3.2,0.6,5.8,6.1,11.0,1.2
breads,Pain grille,7622210416728,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts']",0,[],[],389.0,4.8,2.0,2.5,4.1,12.0,1.8
breads,Biscottes Aixoises,3273670000107,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:common-wheat-rusks']",2,[],"['en:e300', 'en:e322', 'en:e322i']",410.0,6.0,0.9,5.0,4.4,12.0,1.12
breads,Spécial mie Complet,3560070449675,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:sliced-breads-without-crust', 'en:wholemeal-breads', 'en:wholemeal-sliced-breads']",2,[],"['en:e282', 'en:e300']",220.0,3.1,0.3,3.3,7.1,8.4,1.0
breads,Krisprolls Complets Sans sucres ajoutés,7311070013412,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls']",0,[],[],400.0,6.6,0.9,1.1,8.3,13.0,1.1
breads,Pain complet au sarrasin,3175681272903,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:specific-products', 'en:products-for-specific-diets', 'en:breads', 'en:products-without-gluten', 'en:gluten-free-breads', 'en:sliced-breads', 'en:wholemeal-breads', 'fr:pains-au-sarrasin']",3,[],"['en:e1510', 'en:e464', 'en:e471']",224.0,3.6,0.5,4.2,15.0,7.5,1.1
breads,Protein Knäcke Kürbiskern,4033634028689,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:crispbreads']",0,[],[],461.0,21.0,3.3,2.3,7.8,33.0,1.9
breads,Sourdough Crumpets,4056489518075,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sourdough-crumpets']",1,[],['en:e450'],173.0,0.545,0.182,2.55,2.73,5.64,0.932
breads,Pan 5 semillas,8414897100583,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:sliced-breads']",4,[],"['en:e200', 'en:e282', 'en:e300', 'en:e412']",274.0,4.6,0.7,2.4,5.1,11.0,0.845
breads,,7300400481724,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:crispbreads', 'es:aliments-d-origine-vegetale', 'es:aliments-et-boissons-a-base-de-vegetaux', 'es:amuse-gueules', 'es:cereales-et-pommes-de-terre', 'es:chips', 'es:chips-et-frites', 'es:pains', 'es:pains-croustillants', 'es:pains-croustillants-complets', 'es:snacks-sales']",0,[],[],392.0,9.5,1.2,1.0,11.0,14.0,1.2
breads,Harrys brioche tranchee farine complete sans additif 485g,3228857001330,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:cereals-and-their-products', 'en:sweet-pastries-and-pies', 'en:breads', 'en:viennoiseries', 'en:brioches', 'en:packaged-breads', 'fr:brioches-tranchees', 'fr:brioches-natures']",0,[],[],336.0,11.0,3.9,15.0,7.5,8.5,0.93
breads,Panecillos cereales y semillas,8480000824172,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls', 'en:wholemeal-breads']",2,[],"['en:e170', 'en:e170i', 'en:e300']",425.0,13.0,1.6,3.8,6.8,13.8,1.4
breads,Krisprolls froment,7311070017380,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls']",0,[],[],421.0,10.0,1.3,1.2,6.7,13.0,0.89
breads,Sourdough Crispbread,5060198820939,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:crispbreads', 'en:sourdough-crispbread']",0,[],[],367.0,2.8,0.2,4.0,8.1,13.0,0.1
breads,MultiGraines,6111260961148,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'fr:pain-de-mie-multi-graines']",9,[],"['en:e200', 'en:e202', 'en:e270', 'en:e282', 'en:e300', 'en:e341', 'en:e471', 'en:e472e', 'en:e481']",245.0,0.71,0.24,1.62,6.7,11.3,1.17
breads,4 Muffins Complet,3245412694516,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:special-breads', 'en:english-muffins']",2,[],"['en:e200', 'en:e282']",243.0,2.8,0.3,5.5,6.7,11.0,0.73
breads,Petits pains grillés au blé complet,26095547,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts', 'en:toasted-bread-rolls', 'fr:feculents']",1,[],['en:e300'],408.0,10.0,0.9,4.2,6.9,10.0,1.0
breads,Salinis,8008698002070,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:biscuits-and-crackers', 'en:meals', 'en:breads', 'en:crackers-appetizers', 'en:special-breads', 'en:pretzel', 'en:crackersappetizers']",4,[],"['en:e322', 'en:e322i', 'en:e450', 'en:e450i', 'en:e466', 'en:e500', 'en:e500ii']",482.0,21.0,9.9,2.0,0.7,0.9,2.4575
breads,Organic Bread Good Seed Thin-Sliced,13764027121,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads']",0,[],[],250.0,5.36,0.0,7.14,10.7,14.3,1.07
breads,,4007933459024,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:sunflower-seed-bread']",0,[],[],218.0,4.1,0.7,3.7,9.6,5.7,1.0
breads,Flutes aux 3 graines,7610216210464,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:seeds', 'en:sweet-snacks', 'en:appetizers', 'en:biscuits-and-cakes', 'en:biscuits-and-crackers', 'en:cereals-and-their-products', 'en:cereal-grains', 'en:breads', 'en:crackers-appetizers', 'en:flax-seeds', 'en:sesame', 'en:breadsticks', 'en:papaver-seeds', 'fr:flutes-droites-aux-graines']",2,[],"['en:e300', 'en:e472e']",502.0,26.0,8.0,3.0,6.0,15.0,1.3
breads,Pain grillé au blé complet - BIO,3250392550301,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts', 'fr:pains-grilles-toasts-complets-cereales-graines']",1,[],['en:e300'],391.0,4.4,0.5,4.5,6.8,11.0,1.4
breads,Biscottes aux 6 céréales x36 - 300g,3256220020527,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:toasts', 'en:multigrain-rusks', 'en:wholemeal-rusks']",1,[],['en:e300'],394.0,7.2,0.9,5.6,6.7,12.0,1.6
breads,"Pâine cu semințe, feliată",5941143026340,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:white-breads']",4,[],"['en:e200', 'en:e282', 'en:e300', 'en:e570']",283.0,8.0,1.0,1.7,6.3,11.6,0.00325
breads,Wholemeal Pitta Tesco,5054269805611,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:special-breads', 'en:pitas']",1,[],['en:e282'],243.0,0.69,0.12,4.1,4.5,10.7,0.925
breads,multiseed wholemeal farmhouse loaf,356282,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:wholemeal-breads', 'en:noodle-kit']",1,[],['en:e300'],226.0,6.81,0.851,3.4,5.96,10.6,0.723
breads,Biscottes nature,3250390005643,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breads', 'en:rusks', 'fr:biscottes-nature']",1,[],['en:e300'],389.0,3.3,0.4,6.9,4.8,11.0,1.5
breads,Pain grillé au blé complet 500g,3256221979138,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:toasts']",1,[],['en:e300'],388.0,4.3,0.5,4.4,6.8,11.0,1.6
breads,Tortillas sans gluten,8410076473981,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:flatbreads', 'en:white-breads', 'en:wheat-breads', 'en:wheat-flatbreads', 'fr:tortillas']",2,[],"['en:e415', 'en:e422']",266.0,1.5,0.6,2.3,3.9,1.9,1.17
breads,Pain mie sandwich bio* cereales 500g,3760049794397,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:sliced-breads', 'en:multigrain-sliced-breads', 'en:packaged-breads']",1,[],['en:e300'],309.0,8.5,0.7,5.5,4.4,8.8,1.2
